image_path,mask_path,totalsegmentator_folder,kind
/radraid/pteng/Totalsegmentator_dataset/s0109/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0109/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0109/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0944/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0944/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0944/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0266/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0266/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0266/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0543/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0543/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0543/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1207/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1207/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1207/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0294/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0294/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0294/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0029/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0029/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0029/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0587/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0587/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0587/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1096/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1096/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1096/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0669/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0669/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0669/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1135/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1135/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1135/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0731/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0731/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0731/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0593/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0593/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0593/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0028/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0028/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0028/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0248/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0248/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0248/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0314/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0314/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0314/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0322/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0322/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0322/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1355/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1355/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1355/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0135/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0135/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0135/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1045/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1045/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1045/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0361/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0361/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0361/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0058/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0058/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0058/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1104/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1104/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1104/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0657/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0657/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0657/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0315/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0315/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0315/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1298/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1298/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1298/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0606/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0606/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0606/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1246/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1246/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1246/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0525/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0525/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0525/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0472/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0472/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0472/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1363/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1363/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1363/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0039/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0039/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0039/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1238/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1238/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1238/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0667/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0667/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0667/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0196/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0196/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0196/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0022/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0022/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0022/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1110/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1110/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1110/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0104/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0104/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0104/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0550/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0550/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0550/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0000/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0000/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0000/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0437/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0437/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0437/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0015/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0015/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0015/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0119/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0119/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0119/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0934/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0934/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0934/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1354/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1354/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1354/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0201/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0201/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0201/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0057/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0057/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0057/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0763/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0763/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0763/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1256/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1256/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1256/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0795/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0795/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0795/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0751/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0751/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0751/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0151/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0151/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0151/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0311/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0311/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0311/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1123/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1123/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1123/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0790/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0790/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0790/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0334/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0334/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0334/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0880/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0880/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0880/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0163/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0163/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0163/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0040/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0040/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0040/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0764/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0764/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0764/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0635/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0635/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0635/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1063/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1063/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1063/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1369/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1369/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1369/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0162/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0162/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0162/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0204/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0204/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0204/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0913/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0913/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0913/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0680/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0680/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0680/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0810/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0810/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0810/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1367/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1367/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1367/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0943/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0943/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0943/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1007/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1007/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1007/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0781/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0781/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0781/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0108/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0108/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0108/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1311/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1311/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1311/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0244/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0244/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0244/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0031/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0031/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0031/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0216/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0216/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0216/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0419/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0419/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0419/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0580/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0580/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0580/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0024/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0024/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0024/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0924/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0924/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0924/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1031/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1031/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1031/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1377/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1377/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1377/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0380/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0380/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0380/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0995/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0995/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0995/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1329/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1329/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1329/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0899/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0899/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0899/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0864/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0864/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0864/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0014/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0014/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0014/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0072/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0072/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0072/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1012/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1012/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1012/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0447/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0447/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0447/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1099/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1099/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1099/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1061/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1061/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1061/segmentations,train
