image_path,image_size,image_spacing
/mnt/scratch/data/Totalsegmentator_dataset/s1007/ct.nii.gz,"(289, 289, 232)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0807/ct.nii.gz,"(250, 250, 454)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1233/ct.nii.gz,"(265, 265, 401)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0062/ct.nii.gz,"(273, 205, 273)","(1.5000001192092896, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0405/ct.nii.gz,"(196, 196, 182)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0961/ct.nii.gz,"(253, 253, 413)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1220/ct.nii.gz,"(198, 198, 163)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0162/ct.nii.gz,"(290, 245, 199)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1071/ct.nii.gz,"(195, 195, 126)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0364/ct.nii.gz,"(211, 211, 167)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1230/ct.nii.gz,"(236, 236, 486)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0879/ct.nii.gz,"(133, 133, 118)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0322/ct.nii.gz,"(299, 299, 209)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0175/ct.nii.gz,"(253, 253, 159)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0312/ct.nii.gz,"(95, 95, 131)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1025/ct.nii.gz,"(118, 118, 123)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0357/ct.nii.gz,"(223, 223, 215)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1056/ct.nii.gz,"(191, 191, 110)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0124/ct.nii.gz,"(431, 159, 431)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1310/ct.nii.gz,"(208, 165, 461)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0378/ct.nii.gz,"(183, 183, 179)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0092/ct.nii.gz,"(243, 167, 203)","(1.5000001192092896, 1.5, 1.4999998807907104)"
/mnt/scratch/data/Totalsegmentator_dataset/s1250/ct.nii.gz,"(219, 219, 59)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0255/ct.nii.gz,"(261, 261, 306)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1231/ct.nii.gz,"(177, 177, 229)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1315/ct.nii.gz,"(181, 181, 58)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0178/ct.nii.gz,"(261, 261, 310)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0805/ct.nii.gz,"(208, 147, 198)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0412/ct.nii.gz,"(313, 313, 431)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0859/ct.nii.gz,"(241, 241, 450)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0471/ct.nii.gz,"(227, 227, 142)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1364/ct.nii.gz,"(247, 247, 413)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0442/ct.nii.gz,"(264, 264, 178)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0419/ct.nii.gz,"(288, 288, 164)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0679/ct.nii.gz,"(63, 107, 297)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0927/ct.nii.gz,"(333, 333, 519)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0863/ct.nii.gz,"(263, 263, 435)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0884/ct.nii.gz,"(272, 272, 455)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0355/ct.nii.gz,"(259, 259, 325)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0930/ct.nii.gz,"(222, 155, 235)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0237/ct.nii.gz,"(249, 249, 39)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1383/ct.nii.gz,"(274, 274, 320)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0099/ct.nii.gz,"(108, 108, 77)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0343/ct.nii.gz,"(277, 277, 166)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1222/ct.nii.gz,"(264, 264, 61)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0633/ct.nii.gz,"(166, 166, 326)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0845/ct.nii.gz,"(225, 132, 217)","(1.4999998807907104, 1.5000001192092896, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0914/ct.nii.gz,"(240, 240, 195)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1098/ct.nii.gz,"(331, 331, 422)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0526/ct.nii.gz,"(93, 129, 197)","(1.5000001192092896, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0101/ct.nii.gz,"(119, 119, 74)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0621/ct.nii.gz,"(270, 310, 453)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0089/ct.nii.gz,"(221, 221, 263)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0819/ct.nii.gz,"(212, 212, 157)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1057/ct.nii.gz,"(263, 263, 172)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1061/ct.nii.gz,"(285, 285, 424)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0420/ct.nii.gz,"(209, 209, 219)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1107/ct.nii.gz,"(229, 229, 253)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0541/ct.nii.gz,"(319, 319, 320)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0154/ct.nii.gz,"(76, 97, 160)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0656/ct.nii.gz,"(242, 221, 416)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0855/ct.nii.gz,"(167, 167, 114)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1096/ct.nii.gz,"(300, 300, 94)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1296/ct.nii.gz,"(261, 261, 231)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0898/ct.nii.gz,"(233, 233, 185)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0738/ct.nii.gz,"(119, 119, 141)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0977/ct.nii.gz,"(270, 270, 184)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0416/ct.nii.gz,"(212, 212, 328)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0392/ct.nii.gz,"(267, 267, 270)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0762/ct.nii.gz,"(312, 312, 323)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0545/ct.nii.gz,"(257, 257, 240)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0700/ct.nii.gz,"(100, 118, 320)","(1.5, 1.5000001192092896, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1280/ct.nii.gz,"(221, 221, 144)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0795/ct.nii.gz,"(292, 224, 188)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0329/ct.nii.gz,"(304, 329, 329)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0591/ct.nii.gz,"(275, 275, 531)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1187/ct.nii.gz,"(261, 261, 340)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0582/ct.nii.gz,"(227, 227, 209)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1065/ct.nii.gz,"(319, 319, 54)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1086/ct.nii.gz,"(271, 271, 443)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0210/ct.nii.gz,"(333, 333, 317)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1093/ct.nii.gz,"(199, 199, 239)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0794/ct.nii.gz,"(283, 283, 447)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0618/ct.nii.gz,"(196, 196, 189)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1105/ct.nii.gz,"(221, 221, 407)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0456/ct.nii.gz,"(265, 265, 390)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0556/ct.nii.gz,"(333, 333, 484)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0553/ct.nii.gz,"(233, 233, 414)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1175/ct.nii.gz,"(267, 267, 88)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0516/ct.nii.gz,"(253, 253, 413)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1297/ct.nii.gz,"(247, 247, 439)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0610/ct.nii.gz,"(240, 240, 206)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0227/ct.nii.gz,"(264, 264, 247)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0243/ct.nii.gz,"(253, 253, 285)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0568/ct.nii.gz,"(157, 157, 141)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1176/ct.nii.gz,"(223, 223, 266)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0850/ct.nii.gz,"(133, 133, 275)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0275/ct.nii.gz,"(283, 283, 245)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0270/ct.nii.gz,"(333, 333, 91)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0822/ct.nii.gz,"(211, 211, 219)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1173/ct.nii.gz,"(255, 255, 229)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0839/ct.nii.gz,"(96, 96, 83)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1333/ct.nii.gz,"(141, 141, 99)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0346/ct.nii.gz,"(215, 215, 241)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0368/ct.nii.gz,"(107, 107, 75)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0976/ct.nii.gz,"(240, 191, 197)","(1.5000001192092896, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0659/ct.nii.gz,"(209, 209, 202)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0938/ct.nii.gz,"(238, 238, 70)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0624/ct.nii.gz,"(230, 186, 517)","(1.4999998807907104, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0849/ct.nii.gz,"(251, 251, 245)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0785/ct.nii.gz,"(209, 179, 211)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0016/ct.nii.gz,"(259, 259, 294)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1246/ct.nii.gz,"(297, 297, 64)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0546/ct.nii.gz,"(304, 304, 458)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1129/ct.nii.gz,"(174, 174, 251)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0135/ct.nii.gz,"(299, 299, 130)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1099/ct.nii.gz,"(285, 285, 427)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0643/ct.nii.gz,"(178, 178, 263)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0413/ct.nii.gz,"(261, 261, 204)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0953/ct.nii.gz,"(239, 239, 135)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1005/ct.nii.gz,"(217, 121, 197)","(1.4999998807907104, 1.5000001192092896, 1.4999998807907104)"
/mnt/scratch/data/Totalsegmentator_dataset/s0441/ct.nii.gz,"(242, 242, 303)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0130/ct.nii.gz,"(69, 101, 135)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1363/ct.nii.gz,"(296, 296, 389)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1003/ct.nii.gz,"(71, 119, 187)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0366/ct.nii.gz,"(325, 325, 270)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1377/ct.nii.gz,"(287, 287, 397)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0619/ct.nii.gz,"(225, 155, 395)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0172/ct.nii.gz,"(86, 86, 159)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0095/ct.nii.gz,"(221, 221, 413)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0965/ct.nii.gz,"(215, 215, 309)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0222/ct.nii.gz,"(280, 280, 137)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0472/ct.nii.gz,"(296, 296, 393)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1184/ct.nii.gz,"(204, 204, 221)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0158/ct.nii.gz,"(253, 253, 271)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1299/ct.nii.gz,"(106, 158, 143)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1274/ct.nii.gz,"(223, 223, 88)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0661/ct.nii.gz,"(252, 252, 390)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1172/ct.nii.gz,"(227, 227, 206)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1163/ct.nii.gz,"(171, 171, 228)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1195/ct.nii.gz,"(187, 187, 168)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1127/ct.nii.gz,"(275, 275, 409)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0936/ct.nii.gz,"(147, 147, 131)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0131/ct.nii.gz,"(265, 202, 245)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0260/ct.nii.gz,"(366, 424, 283)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1251/ct.nii.gz,"(280, 280, 472)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0453/ct.nii.gz,"(200, 200, 134)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0664/ct.nii.gz,"(332, 332, 405)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1123/ct.nii.gz,"(291, 291, 545)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0716/ct.nii.gz,"(238, 238, 228)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0279/ct.nii.gz,"(184, 173, 173)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0802/ct.nii.gz,"(203, 168, 177)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0500/ct.nii.gz,"(307, 307, 354)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0847/ct.nii.gz,"(275, 275, 224)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0782/ct.nii.gz,"(255, 177, 79)","(1.5, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0933/ct.nii.gz,"(328, 268, 660)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0401/ct.nii.gz,"(233, 233, 295)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0787/ct.nii.gz,"(221, 221, 155)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0478/ct.nii.gz,"(181, 181, 237)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0114/ct.nii.gz,"(258, 181, 227)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0895/ct.nii.gz,"(231, 231, 218)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0161/ct.nii.gz,"(246, 181, 300)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0159/ct.nii.gz,"(173, 173, 74)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0140/ct.nii.gz,"(196, 196, 125)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0890/ct.nii.gz,"(233, 233, 191)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1227/ct.nii.gz,"(165, 165, 98)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0587/ct.nii.gz,"(300, 300, 410)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0377/ct.nii.gz,"(248, 248, 259)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0683/ct.nii.gz,"(309, 309, 288)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1042/ct.nii.gz,"(261, 261, 229)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0257/ct.nii.gz,"(233, 233, 263)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0811/ct.nii.gz,"(233, 233, 223)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1055/ct.nii.gz,"(171, 171, 70)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1038/ct.nii.gz,"(244, 157, 440)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s1104/ct.nii.gz,"(298, 138, 726)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0338/ct.nii.gz,"(221, 221, 102)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1270/ct.nii.gz,"(233, 233, 209)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0028/ct.nii.gz,"(299, 299, 394)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0604/ct.nii.gz,"(199, 199, 208)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0626/ct.nii.gz,"(227, 227, 396)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1152/ct.nii.gz,"(333, 333, 548)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0800/ct.nii.gz,"(167, 167, 48)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1039/ct.nii.gz,"(249, 249, 217)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1288/ct.nii.gz,"(249, 249, 174)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0858/ct.nii.gz,"(145, 145, 124)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0197/ct.nii.gz,"(261, 162, 261)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0931/ct.nii.gz,"(245, 187, 479)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0719/ct.nii.gz,"(283, 283, 235)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1338/ct.nii.gz,"(135, 135, 249)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1295/ct.nii.gz,"(206, 160, 137)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0044/ct.nii.gz,"(151, 114, 136)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0695/ct.nii.gz,"(220, 220, 167)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0607/ct.nii.gz,"(235, 338, 338)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0974/ct.nii.gz,"(187, 187, 224)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1119/ct.nii.gz,"(271, 271, 236)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0091/ct.nii.gz,"(312, 312, 437)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0424/ct.nii.gz,"(130, 130, 153)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0989/ct.nii.gz,"(230, 181, 71)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0910/ct.nii.gz,"(206, 144, 204)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0992/ct.nii.gz,"(250, 250, 413)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0790/ct.nii.gz,"(291, 291, 538)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0465/ct.nii.gz,"(123, 123, 113)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1088/ct.nii.gz,"(333, 333, 544)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0566/ct.nii.gz,"(319, 161, 319)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0831/ct.nii.gz,"(253, 253, 524)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0980/ct.nii.gz,"(121, 121, 94)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0414/ct.nii.gz,"(199, 199, 171)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0306/ct.nii.gz,"(245, 202, 225)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0542/ct.nii.gz,"(232, 311, 311)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0814/ct.nii.gz,"(174, 174, 176)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1308/ct.nii.gz,"(259, 259, 197)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0846/ct.nii.gz,"(102, 102, 75)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1011/ct.nii.gz,"(181, 164, 267)","(1.5000001192092896, 1.5, 1.5)"
